User,year,month,input_name,flow
loudoun,2012,JUNE,HUGHES BRANCH,8.10
loudoun,2012,JULY,HUGHES BRANCH,9.20
loudoun,2012,AUGUST,HUGHES BRANCH,7.13
loudoun,2012,SEPTEMBER,HUGHES BRANCH,7.18
loudoun,2012,OCTOBER,HUGHES BRANCH,7.48
loudoun,2012,NOVEMBER,HUGHES BRANCH,4.29
loudoun,2012,DECEMBER,HUGHES BRANCH,4.70
loudoun,2013,JANUARY,HUGHES BRANCH,6.14
loudoun,2013,FEBRUARY,HUGHES BRANCH,4.87
loudoun,2013,MARCH,HUGHES BRANCH,6.39
loudoun,2013,APRIL,HUGHES BRANCH,6.46
loudoun,2013,MAY,HUGHES BRANCH,6.76
loudoun,2013,JUNE,HUGHES BRANCH,6.93
loudoun,2013,JULY,HUGHES BRANCH,6.17
loudoun,2013,AUGUST,HUGHES BRANCH,5.31
loudoun,2013,SEPTEMBER,HUGHES BRANCH,5.85
loudoun,2013,OCTOBER,HUGHES BRANCH,6.26
loudoun,2013,NOVEMBER,HUGHES BRANCH,6.09
loudoun,2013,DECEMBER,HUGHES BRANCH,7.40
loudoun,2014,JANUARY,HUGHES BRANCH,6.95
loudoun,2014,FEBRUARY,HUGHES BRANCH,6.86
loudoun,2014,MARCH,HUGHES BRANCH,7.97
loudoun,2014,APRIL,HUGHES BRANCH,7.27
loudoun,2014,MAY,HUGHES BRANCH,10.47
loudoun,2014,JUNE,HUGHES BRANCH,7.29
loudoun,2014,JULY,HUGHES BRANCH,7.13
loudoun,2014,AUGUST,HUGHES BRANCH,7.22
loudoun,2014,SEPTEMBER,HUGHES BRANCH,7.46
loudoun,2014,OCTOBER,HUGHES BRANCH,7.92
loudoun,2014,NOVEMBER,HUGHES BRANCH,7.92
loudoun,2014,DECEMBER,HUGHES BRANCH,7.27
loudoun,2015,JANUARY,HUGHES BRANCH,7.65
loudoun,2015,FEBRUARY,HUGHES BRANCH,6.41
loudoun,2015,MARCH,HUGHES BRANCH,8.24
loudoun,2015,APRIL,HUGHES BRANCH,8.73
loudoun,2015,MAY,HUGHES BRANCH,9.24
loudoun,2015,JUNE,HUGHES BRANCH,9.79
loudoun,2015,JULY,HUGHES BRANCH,6.87
loudoun,2015,AUGUST,HUGHES BRANCH,7.03
loudoun,2015,SEPTEMBER,HUGHES BRANCH,6.51
loudoun,2015,OCTOBER,HUGHES BRANCH,6.36
loudoun,2015,NOVEMBER,HUGHES BRANCH,5.03
loudoun,2015,DECEMBER,HUGHES BRANCH,6.29
loudoun,2016,JANUARY,HUGHES BRANCH,7.40
loudoun,2016,FEBRUARY,HUGHES BRANCH,8.33
loudoun,2016,MARCH,HUGHES BRANCH,7.98
loudoun,2016,APRIL,HUGHES BRANCH,7.84
loudoun,2016,MAY,HUGHES BRANCH,9.35
loudoun,2016,JUNE,HUGHES BRANCH,8.82
loudoun,2016,JULY,HUGHES BRANCH,8.40
loudoun,2016,AUGUST,HUGHES BRANCH,8.43
loudoun,2016,SEPTEMBER,HUGHES BRANCH,7.61
loudoun,2016,OCTOBER,HUGHES BRANCH,7.63
loudoun,2016,NOVEMBER,HUGHES BRANCH,6.19
loudoun,2016,DECEMBER,HUGHES BRANCH,8.83
loudoun,2017,JANUARY,HUGHES BRANCH,8.46
loudoun,2017,FEBRUARY,HUGHES BRANCH,7.62
loudoun,2017,MARCH,HUGHES BRANCH,8.28
loudoun,2017,APRIL,HUGHES BRANCH,7.65
loudoun,2017,MAY,HUGHES BRANCH,7.93
loudoun,2017,JUNE,HUGHES BRANCH,7.65
loudoun,2017,JULY,HUGHES BRANCH,8.89
loudoun,2017,AUGUST,HUGHES BRANCH,8.58
loudoun,2017,SEPTEMBER,HUGHES BRANCH,7.94
loudoun,2017,OCTOBER,HUGHES BRANCH,8.81
loudoun,2017,NOVEMBER,HUGHES BRANCH,8.08
loudoun,2017,DECEMBER,HUGHES BRANCH,8.55
loudoun,2018,JANUARY,HUGHES BRANCH,6.88
loudoun,2018,FEBRUARY,HUGHES BRANCH,7.35
loudoun,2018,MARCH,HUGHES BRANCH,7.64
loudoun,2018,APRIL,HUGHES BRANCH,7.41
loudoun,2018,MAY,HUGHES BRANCH,8.99
loudoun,2018,JUNE,HUGHES BRANCH,6.93
loudoun,2018,JULY,HUGHES BRANCH,9.08
loudoun,2018,AUGUST,HUGHES BRANCH,8.58
loudoun,2018,SEPTEMBER,HUGHES BRANCH,8.58
loudoun,2018,OCTOBER,HUGHES BRANCH,7.59
loudoun,2018,NOVEMBER,HUGHES BRANCH,8.44
loudoun,2018,DECEMBER,HUGHES BRANCH,8.82
loudoun,2019,JANUARY,HUGHES BRANCH,7.67
loudoun,2019,FEBRUARY,HUGHES BRANCH,7.10
loudoun,2019,MARCH,HUGHES BRANCH,8.03
loudoun,2019,APRIL,HUGHES BRANCH,6.88
loudoun,2019,MAY,HUGHES BRANCH,7.82
loudoun,2019,JUNE,HUGHES BRANCH,7.54
loudoun,2019,JULY,HUGHES BRANCH,9.03
loudoun,2019,AUGUST,HUGHES BRANCH,8.31
loudoun,2019,SEPTEMBER,HUGHES BRANCH,8.98
loudoun,2019,OCTOBER,HUGHES BRANCH,9.04
loudoun,2019,NOVEMBER,HUGHES BRANCH,8.52
loudoun,2019,DECEMBER,HUGHES BRANCH,9.12
loudoun,2020,JANUARY,HUGHES BRANCH,9.02
loudoun,2020,FEBRUARY,HUGHES BRANCH,8.39
loudoun,2020,MARCH,HUGHES BRANCH,6.97
loudoun,2020,APRIL,HUGHES BRANCH,6.81
loudoun,2020,MAY,HUGHES BRANCH,7.19
loudoun,2020,JUNE,HUGHES BRANCH,10.03
loudoun,2020,JULY,HUGHES BRANCH,9.10
loudoun,2020,AUGUST,HUGHES BRANCH,9.59
loudoun,2020,SEPTEMBER,HUGHES BRANCH,8.38
loudoun,2020,OCTOBER,HUGHES BRANCH,8.42
loudoun,2020,NOVEMBER,HUGHES BRANCH,8.22
loudoun,2020,DECEMBER,HUGHES BRANCH,9.34
loudoun,2021,JANUARY,HUGHES BRANCH,8.06
loudoun,2021,FEBRUARY,HUGHES BRANCH,7.95
loudoun,2021,MARCH,HUGHES BRANCH,8.36
loudoun,2021,APRIL,HUGHES BRANCH,7.98
loudoun,2021,MAY,HUGHES BRANCH,7.72
loudoun,2021,JUNE,HUGHES BRANCH,8.19
loudoun,2021,JULY,HUGHES BRANCH,9.05
loudoun,2021,AUGUST,HUGHES BRANCH,10.23
loudoun,2021,SEPTEMBER,HUGHES BRANCH,10.48
loudoun,2021,OCTOBER,HUGHES BRANCH,8.26
loudoun,2021,NOVEMBER,HUGHES BRANCH,6.99
loudoun,2021,DECEMBER,HUGHES BRANCH,6.95
loudoun,2022,JANUARY,HUGHES BRANCH,9.26
loudoun,2022,FEBRUARY,HUGHES BRANCH,8.20
loudoun,2022,MARCH,HUGHES BRANCH,7.95
loudoun,2022,APRIL,HUGHES BRANCH,7.14
loudoun,2022,MAY,HUGHES BRANCH,9.33
loudoun,2022,JUNE,HUGHES BRANCH,6.89
loudoun,2022,JULY,HUGHES BRANCH,6.59
loudoun,2022,AUGUST,HUGHES BRANCH,6.59
loudoun,2022,SEPTEMBER,HUGHES BRANCH,6.69
loudoun,2022,OCTOBER,HUGHES BRANCH,7.35
loudoun,2022,NOVEMBER,HUGHES BRANCH,7.42
loudoun,2022,DECEMBER,HUGHES BRANCH,7.99
loudoun,2023,JANUARY,HUGHES BRANCH,7.04
loudoun,2023,FEBRUARY,HUGHES BRANCH,6.71
loudoun,2023,MARCH,HUGHES BRANCH,7.23
loudoun,2023,APRIL,HUGHES BRANCH,6.71
loudoun,2023,MAY,HUGHES BRANCH,6.88
loudoun,2023,JUNE,HUGHES BRANCH,6.65
loudoun,2023,JULY,HUGHES BRANCH,6.83
loudoun,2023,AUGUST,HUGHES BRANCH,6.83
loudoun,2023,SEPTEMBER,HUGHES BRANCH,7.41
loudoun,1997,OCTOBER,BRIDGES 625/604 - S8,15.30
loudoun,1997,NOVEMBER,BRIDGES 625/604 - S8,19.87
loudoun,1997,DECEMBER,BRIDGES 625/604 - S8,16.62
loudoun,1998,JANUARY,BRIDGES 625/604 - S8,21.83
loudoun,1998,FEBRUARY,BRIDGES 625/604 - S8,21.98
loudoun,1998,MARCH,BRIDGES 625/604 - S8,22.82
loudoun,1998,APRIL,BRIDGES 625/604 - S8,16.11
loudoun,1998,MAY,BRIDGES 625/604 - S8,17.53
loudoun,1998,JUNE,BRIDGES 625/604 - S8,15.74
loudoun,1998,JULY,BRIDGES 625/604 - S8,14.55
loudoun,1998,AUGUST,BRIDGES 625/604 - S8,14.49
loudoun,1998,SEPTEMBER,BRIDGES 625/604 - S8,13.98
loudoun,1998,OCTOBER,BRIDGES 625/604 - S8,14.42
loudoun,1998,NOVEMBER,BRIDGES 625/604 - S8,14.10
loudoun,1998,DECEMBER,BRIDGES 625/604 - S8,14.11
loudoun,1999,JANUARY,BRIDGES 625/604 - S8,18.23
loudoun,1999,FEBRUARY,BRIDGES 625/604 - S8,14.35
loudoun,1999,MARCH,BRIDGES 625/604 - S8,19.14
loudoun,1999,APRIL,BRIDGES 625/604 - S8,15.08
loudoun,1999,MAY,BRIDGES 625/604 - S8,15.34
loudoun,1999,JUNE,BRIDGES 625/604 - S8,14.72
loudoun,1999,JULY,BRIDGES 625/604 - S8,15.10
loudoun,1999,AUGUST,BRIDGES 625/604 - S8,14.80
loudoun,1999,SEPTEMBER,BRIDGES 625/604 - S8,17.92
loudoun,1999,OCTOBER,BRIDGES 625/604 - S8,17.70
loudoun,1999,NOVEMBER,BRIDGES 625/604 - S8,15.55
loudoun,1999,DECEMBER,BRIDGES 625/604 - S8,15.13
loudoun,2000,JANUARY,BRIDGES 625/604 - S8,15.31
loudoun,2000,FEBRUARY,BRIDGES 625/604 - S8,18.20
loudoun,2000,MARCH,BRIDGES 625/604 - S8,19.22
loudoun,2000,APRIL,BRIDGES 625/604 - S8,19.54
loudoun,2000,MAY,BRIDGES 625/604 - S8,16.41
loudoun,2000,JUNE,BRIDGES 625/604 - S8,16.03
loudoun,2000,JULY,BRIDGES 625/604 - S8,16.21
loudoun,2000,AUGUST,BRIDGES 625/604 - S8,17.70
loudoun,2000,SEPTEMBER,BRIDGES 625/604 - S8,16.91
loudoun,2000,OCTOBER,BRIDGES 625/604 - S8,16.02
loudoun,2000,NOVEMBER,BRIDGES 625/604 - S8,14.16
loudoun,2000,DECEMBER,BRIDGES 625/604 - S8,16.22
loudoun,2001,JANUARY,BRIDGES 625/604 - S8,17.02
loudoun,2001,FEBRUARY,BRIDGES 625/604 - S8,15.17
loudoun,2001,MARCH,BRIDGES 625/604 - S8,18.22
loudoun,2001,APRIL,BRIDGES 625/604 - S8,15.86
loudoun,2001,MAY,BRIDGES 625/604 - S8,15.42
loudoun,2001,JUNE,BRIDGES 625/604 - S8,15.17
loudoun,2001,JULY,BRIDGES 625/604 - S8,15.33
loudoun,2001,AUGUST,BRIDGES 625/604 - S8,15.23
loudoun,2001,SEPTEMBER,BRIDGES 625/604 - S8,14.44
loudoun,2001,OCTOBER,BRIDGES 625/604 - S8,14.13
loudoun,2001,NOVEMBER,BRIDGES 625/604 - S8,13.85
loudoun,2001,DECEMBER,BRIDGES 625/604 - S8,15.36
loudoun,2002,JANUARY,BRIDGES 625/604 - S8,15.33
loudoun,2002,FEBRUARY,BRIDGES 625/604 - S8,12.88
loudoun,2002,MARCH,BRIDGES 625/604 - S8,18.83
loudoun,2002,APRIL,BRIDGES 625/604 - S8,14.61
loudoun,2002,MAY,BRIDGES 625/604 - S8,15.70
loudoun,2002,JUNE,BRIDGES 625/604 - S8,14.48
loudoun,2002,JULY,BRIDGES 625/604 - S8,15.76
loudoun,2002,AUGUST,BRIDGES 625/604 - S8,16.95
loudoun,2002,SEPTEMBER,BRIDGES 625/604 - S8,16.36
loudoun,2002,OCTOBER,BRIDGES 625/604 - S8,18.64
loudoun,2002,NOVEMBER,BRIDGES 625/604 - S8,20.59
loudoun,2002,DECEMBER,BRIDGES 625/604 - S8,22.38
loudoun,2003,JANUARY,BRIDGES 625/604 - S8,21.42
loudoun,2003,FEBRUARY,BRIDGES 625/604 - S8,19.49
loudoun,2003,MARCH,BRIDGES 625/604 - S8,24.67
loudoun,2003,APRIL,BRIDGES 625/604 - S8,19.56
loudoun,2003,MAY,BRIDGES 625/604 - S8,23.21
loudoun,2003,JUNE,BRIDGES 625/604 - S8,23.81
loudoun,2003,JULY,BRIDGES 625/604 - S8,17.77
loudoun,2003,AUGUST,BRIDGES 625/604 - S8,16.88
loudoun,2003,SEPTEMBER,BRIDGES 625/604 - S8,19.18
loudoun,2003,OCTOBER,BRIDGES 625/604 - S8,18.51
loudoun,2003,NOVEMBER,BRIDGES 625/604 - S8,21.21
loudoun,2003,DECEMBER,BRIDGES 625/604 - S8,23.84
loudoun,2004,JANUARY,BRIDGES 625/604 - S8,18.34
loudoun,2004,FEBRUARY,BRIDGES 625/604 - S8,19.33
loudoun,2004,MARCH,BRIDGES 625/604 - S8,16.99
loudoun,2004,APRIL,BRIDGES 625/604 - S8,19.43
loudoun,2004,MAY,BRIDGES 625/604 - S8,15.84
loudoun,2004,JUNE,BRIDGES 625/604 - S8,16.18
loudoun,2004,JULY,BRIDGES 625/604 - S8,15.58
loudoun,2004,AUGUST,BRIDGES 625/604 - S8,15.13
loudoun,2004,SEPTEMBER,BRIDGES 625/604 - S8,15.95
loudoun,2004,OCTOBER,BRIDGES 625/604 - S8,15.48
loudoun,2004,NOVEMBER,BRIDGES 625/604 - S8,17.43
loudoun,2004,DECEMBER,BRIDGES 625/604 - S8,18.04
loudoun,2005,JANUARY,BRIDGES 625/604 - S8,17.53
loudoun,2005,FEBRUARY,BRIDGES 625/604 - S8,15.98
loudoun,2005,MARCH,BRIDGES 625/604 - S8,20.56
loudoun,2005,APRIL,BRIDGES 625/604 - S8,18.58
loudoun,2005,MAY,BRIDGES 625/604 - S8,16.90
loudoun,2005,JUNE,BRIDGES 625/604 - S8,15.11
loudoun,2005,JULY,BRIDGES 625/604 - S8,16.82
loudoun,2005,AUGUST,BRIDGES 625/604 - S8,14.84
loudoun,2005,SEPTEMBER,BRIDGES 625/604 - S8,14.04
loudoun,2005,OCTOBER,BRIDGES 625/604 - S8,17.57
loudoun,2005,NOVEMBER,BRIDGES 625/604 - S8,17.30
loudoun,2005,DECEMBER,BRIDGES 625/604 - S8,19.55
loudoun,2006,JANUARY,BRIDGES 625/604 - S8,19.48
loudoun,2006,FEBRUARY,BRIDGES 625/604 - S8,17.87
loudoun,2006,MARCH,BRIDGES 625/604 - S8,16.70
loudoun,2006,APRIL,BRIDGES 625/604 - S8,18.05
loudoun,2006,MAY,BRIDGES 625/604 - S8,17.44
loudoun,2006,JUNE,BRIDGES 625/604 - S8,19.50
loudoun,2006,JULY,BRIDGES 625/604 - S8,17.96
loudoun,2006,AUGUST,BRIDGES 625/604 - S8,16.84
loudoun,2006,SEPTEMBER,BRIDGES 625/604 - S8,18.36
loudoun,2006,OCTOBER,BRIDGES 625/604 - S8,20.41
loudoun,2006,NOVEMBER,BRIDGES 625/604 - S8,21.68
loudoun,2006,DECEMBER,BRIDGES 625/604 - S8,19.18
loudoun,2007,JANUARY,BRIDGES 625/604 - S8,20.14
loudoun,2007,FEBRUARY,BRIDGES 625/604 - S8,17.87
loudoun,2007,MARCH,BRIDGES 625/604 - S8,20.98
loudoun,2007,APRIL,BRIDGES 625/604 - S8,18.75
loudoun,2007,MAY,BRIDGES 625/604 - S8,17.11
loudoun,2007,JUNE,BRIDGES 625/604 - S8,15.75
loudoun,2007,JULY,BRIDGES 625/604 - S8,14.20
loudoun,2007,AUGUST,BRIDGES 625/604 - S8,13.50
loudoun,2007,SEPTEMBER,BRIDGES 625/604 - S8,14.70
loudoun,2007,OCTOBER,BRIDGES 625/604 - S8,15.57
loudoun,2007,NOVEMBER,BRIDGES 625/604 - S8,14.76
loudoun,2007,DECEMBER,BRIDGES 625/604 - S8,16.89
loudoun,2008,JANUARY,BRIDGES 625/604 - S8,14.77
loudoun,2008,FEBRUARY,BRIDGES 625/604 - S8,19.50
loudoun,2008,MARCH,BRIDGES 625/604 - S8,17.07
loudoun,2008,APRIL,BRIDGES 625/604 - S8,16.70
loudoun,2008,MAY,BRIDGES 625/604 - S8,20.47
loudoun,2008,JUNE,BRIDGES 625/604 - S8,14.29
loudoun,2008,JULY,BRIDGES 625/604 - S8,15.27
loudoun,2008,AUGUST,BRIDGES 625/604 - S8,15.84
loudoun,2008,SEPTEMBER,BRIDGES 625/604 - S8,16.99
loudoun,2008,OCTOBER,BRIDGES 625/604 - S8,17.05
loudoun,2008,NOVEMBER,BRIDGES 625/604 - S8,15.54
loudoun,2008,DECEMBER,BRIDGES 625/604 - S8,17.94
loudoun,2009,JANUARY,BRIDGES 625/604 - S8,19.08
loudoun,2009,FEBRUARY,BRIDGES 625/604 - S8,15.17
loudoun,2009,MARCH,BRIDGES 625/604 - S8,15.66
loudoun,2009,APRIL,BRIDGES 625/604 - S8,18.07
loudoun,2009,MAY,BRIDGES 625/604 - S8,22.04
loudoun,2009,JUNE,BRIDGES 625/604 - S8,21.07
loudoun,2009,JULY,BRIDGES 625/604 - S8,15.68
loudoun,2009,AUGUST,BRIDGES 625/604 - S8,14.39
loudoun,2009,SEPTEMBER,BRIDGES 625/604 - S8,14.06
loudoun,2009,OCTOBER,BRIDGES 625/604 - S8,17.80
loudoun,2009,NOVEMBER,BRIDGES 625/604 - S8,17.12
loudoun,2009,DECEMBER,BRIDGES 625/604 - S8,19.53
loudoun,2010,JANUARY,BRIDGES 625/604 - S8,18.73
loudoun,2010,FEBRUARY,BRIDGES 625/604 - S8,16.83
loudoun,2010,MARCH,BRIDGES 625/604 - S8,23.41
loudoun,2010,APRIL,BRIDGES 625/604 - S8,16.90
loudoun,2010,MAY,BRIDGES 625/604 - S8,13.85
loudoun,2010,JUNE,BRIDGES 625/604 - S8,13.20
loudoun,2010,JULY,BRIDGES 625/604 - S8,12.70
loudoun,2010,AUGUST,BRIDGES 625/604 - S8,15.07
loudoun,2010,SEPTEMBER,BRIDGES 625/604 - S8,13.26
loudoun,2010,OCTOBER,BRIDGES 625/604 - S8,13.27
loudoun,2010,NOVEMBER,BRIDGES 625/604 - S8,13.34
loudoun,2010,DECEMBER,BRIDGES 625/604 - S8,12.66
loudoun,2011,JANUARY,BRIDGES 625/604 - S8,14.28
loudoun,2011,FEBRUARY,BRIDGES 625/604 - S8,12.00
loudoun,2011,MARCH,BRIDGES 625/604 - S8,18.68
loudoun,2011,APRIL,BRIDGES 625/604 - S8,16.00
loudoun,2011,MAY,BRIDGES 625/604 - S8,17.07
loudoun,2011,JUNE,BRIDGES 625/604 - S8,14.28
loudoun,2011,JULY,BRIDGES 625/604 - S8,14.80
loudoun,2011,AUGUST,BRIDGES 625/604 - S8,14.71
loudoun,2011,SEPTEMBER,BRIDGES 625/604 - S8,16.77
loudoun,2011,OCTOBER,BRIDGES 625/604 - S8,18.34
loudoun,2011,NOVEMBER,BRIDGES 625/604 - S8,15.02
loudoun,2011,DECEMBER,BRIDGES 625/604 - S8,16.51
loudoun,2012,JANUARY,BRIDGES 625/604 - S8,16.63
loudoun,2012,FEBRUARY,BRIDGES 625/604 - S8,13.24
loudoun,2012,MARCH,BRIDGES 625/604 - S8,14.05
loudoun,2012,APRIL,BRIDGES 625/604 - S8,14.28
loudoun,2012,MAY,BRIDGES 625/604 - S8,15.71
loudoun,2012,JUNE,BRIDGES 625/604 - S8,13.70
loudoun,2012,JULY,BRIDGES 625/604 - S8,16.30
loudoun,2012,AUGUST,BRIDGES 625/604 - S8,14.99
loudoun,2012,SEPTEMBER,BRIDGES 625/604 - S8,15.41
loudoun,2012,OCTOBER,BRIDGES 625/604 - S8,17.76
loudoun,2012,NOVEMBER,BRIDGES 625/604 - S8,14.71
loudoun,2012,DECEMBER,BRIDGES 625/604 - S8,14.50
loudoun,2013,JANUARY,BRIDGES 625/604 - S8,19.38
loudoun,2013,FEBRUARY,BRIDGES 625/604 - S8,15.06
loudoun,2013,MARCH,BRIDGES 625/604 - S8,18.23
loudoun,2013,APRIL,BRIDGES 625/604 - S8,14.28
loudoun,2013,MAY,BRIDGES 625/604 - S8,15.15
loudoun,2013,JUNE,BRIDGES 625/604 - S8,16.35
loudoun,2013,JULY,BRIDGES 625/604 - S8,16.47
loudoun,2013,AUGUST,BRIDGES 625/604 - S8,13.46
loudoun,2013,SEPTEMBER,BRIDGES 625/604 - S8,12.90
loudoun,2013,OCTOBER,BRIDGES 625/604 - S8,17.11
loudoun,2013,NOVEMBER,BRIDGES 625/604 - S8,15.75
loudoun,2013,DECEMBER,BRIDGES 625/604 - S8,18.10
loudoun,2014,JANUARY,BRIDGES 625/604 - S8,17.92
loudoun,2014,FEBRUARY,BRIDGES 625/604 - S8,16.88
loudoun,2014,MARCH,BRIDGES 625/604 - S8,18.81
loudoun,2014,APRIL,BRIDGES 625/604 - S8,15.22
loudoun,2014,MAY,BRIDGES 625/604 - S8,21.68
loudoun,2014,JUNE,BRIDGES 625/604 - S8,15.31
loudoun,2014,JULY,BRIDGES 625/604 - S8,15.55
loudoun,2014,AUGUST,BRIDGES 625/604 - S8,14.23
loudoun,2014,SEPTEMBER,BRIDGES 625/604 - S8,13.78
loudoun,2014,OCTOBER,BRIDGES 625/604 - S8,15.38
loudoun,2014,NOVEMBER,BRIDGES 625/604 - S8,15.74
loudoun,2014,DECEMBER,BRIDGES 625/604 - S8,16.19
loudoun,2015,JANUARY,BRIDGES 625/604 - S8,18.10
loudoun,2015,FEBRUARY,BRIDGES 625/604 - S8,15.03
loudoun,2015,MARCH,BRIDGES 625/604 - S8,19.12
loudoun,2015,APRIL,BRIDGES 625/604 - S8,16.34
loudoun,2015,MAY,BRIDGES 625/604 - S8,15.62
loudoun,2015,JUNE,BRIDGES 625/604 - S8,16.60
loudoun,2015,JULY,BRIDGES 625/604 - S8,15.97
loudoun,2015,AUGUST,BRIDGES 625/604 - S8,15.23
loudoun,2015,SEPTEMBER,BRIDGES 625/604 - S8,14.64
loudoun,2015,OCTOBER,BRIDGES 625/604 - S8,16.76
loudoun,2015,NOVEMBER,BRIDGES 625/604 - S8,15.10
loudoun,2015,DECEMBER,BRIDGES 625/604 - S8,17.11
loudoun,2016,JANUARY,BRIDGES 625/604 - S8,18.64
loudoun,2016,FEBRUARY,BRIDGES 625/604 - S8,21.57
loudoun,2016,MARCH,BRIDGES 625/604 - S8,15.95
loudoun,2016,APRIL,BRIDGES 625/604 - S8,15.73
loudoun,2016,MAY,BRIDGES 625/604 - S8,19.50
loudoun,2016,JUNE,BRIDGES 625/604 - S8,16.03
loudoun,2016,JULY,BRIDGES 625/604 - S8,15.63
loudoun,2016,AUGUST,BRIDGES 625/604 - S8,15.20
loudoun,2016,SEPTEMBER,BRIDGES 625/604 - S8,13.13
loudoun,2016,OCTOBER,BRIDGES 625/604 - S8,14.25
loudoun,2016,NOVEMBER,BRIDGES 625/604 - S8,12.87
loudoun,2016,DECEMBER,BRIDGES 625/604 - S8,15.00
loudoun,2017,JANUARY,BRIDGES 625/604 - S8,13.69
loudoun,2017,FEBRUARY,BRIDGES 625/604 - S8,11.72
loudoun,2017,MARCH,BRIDGES 625/604 - S8,17.36
loudoun,2017,APRIL,BRIDGES 625/604 - S8,19.48
loudoun,2017,MAY,BRIDGES 625/604 - S8,18.38
loudoun,2017,JUNE,BRIDGES 625/604 - S8,15.27
loudoun,2017,JULY,BRIDGES 625/604 - S8,16.33
loudoun,2017,AUGUST,BRIDGES 625/604 - S8,14.87
loudoun,2017,SEPTEMBER,BRIDGES 625/604 - S8,13.09
loudoun,2017,OCTOBER,BRIDGES 625/604 - S8,14.84
loudoun,2017,NOVEMBER,BRIDGES 625/604 - S8,15.05
loudoun,2017,DECEMBER,BRIDGES 625/604 - S8,17.66
loudoun,2018,JANUARY,BRIDGES 625/604 - S8,15.55
loudoun,2018,FEBRUARY,BRIDGES 625/604 - S8,18.15
loudoun,2018,MARCH,BRIDGES 625/604 - S8,17.60
loudoun,2018,APRIL,BRIDGES 625/604 - S8,16.53
loudoun,2018,MAY,BRIDGES 625/604 - S8,18.97
loudoun,2018,JUNE,BRIDGES 625/604 - S8,17.06
loudoun,2018,JULY,BRIDGES 625/604 - S8,12.88
loudoun,2018,AUGUST,BRIDGES 625/604 - S8,20.18
loudoun,2018,SEPTEMBER,BRIDGES 625/604 - S8,21.83
loudoun,2018,OCTOBER,BRIDGES 625/604 - S8,15.20
loudoun,2018,NOVEMBER,BRIDGES 625/604 - S8,20.09
loudoun,2018,DECEMBER,BRIDGES 625/604 - S8,20.73
loudoun,2019,JANUARY,BRIDGES 625/604 - S8,17.68
loudoun,2019,FEBRUARY,BRIDGES 625/604 - S8,16.62
loudoun,2019,MARCH,BRIDGES 625/604 - S8,19.08
loudoun,2019,APRIL,BRIDGES 625/604 - S8,13.84
loudoun,2019,MAY,BRIDGES 625/604 - S8,17.25
loudoun,2019,JUNE,BRIDGES 625/604 - S8,13.04
loudoun,2019,JULY,BRIDGES 625/604 - S8,14.65
loudoun,2019,AUGUST,BRIDGES 625/604 - S8,13.07
loudoun,2019,SEPTEMBER,BRIDGES 625/604 - S8,14.30
loudoun,2019,OCTOBER,BRIDGES 625/604 - S8,14.70
loudoun,2019,NOVEMBER,BRIDGES 625/604 - S8,14.34
loudoun,2019,DECEMBER,BRIDGES 625/604 - S8,15.44
loudoun,2020,JANUARY,BRIDGES 625/604 - S8,15.76
loudoun,2020,FEBRUARY,BRIDGES 625/604 - S8,14.91
loudoun,2020,MARCH,BRIDGES 625/604 - S8,14.24
loudoun,2020,APRIL,BRIDGES 625/604 - S8,16.28
loudoun,2020,MAY,BRIDGES 625/604 - S8,17.24
loudoun,2020,JUNE,BRIDGES 625/604 - S8,15.58
loudoun,2020,JULY,BRIDGES 625/604 - S8,14.09
loudoun,2020,AUGUST,BRIDGES 625/604 - S8,19.33
loudoun,2020,SEPTEMBER,BRIDGES 625/604 - S8,15.23
loudoun,2020,OCTOBER,BRIDGES 625/604 - S8,15.07
loudoun,2020,NOVEMBER,BRIDGES 625/604 - S8,15.59
loudoun,2020,DECEMBER,BRIDGES 625/604 - S8,20.60
loudoun,2021,JANUARY,BRIDGES 625/604 - S8,16.65
loudoun,2021,FEBRUARY,BRIDGES 625/604 - S8,17.20
loudoun,2021,MARCH,BRIDGES 625/604 - S8,17.07
loudoun,2021,APRIL,BRIDGES 625/604 - S8,15.55
loudoun,2021,MAY,BRIDGES 625/604 - S8,14.08
loudoun,2021,JUNE,BRIDGES 625/604 - S8,14.22
loudoun,2021,JULY,BRIDGES 625/604 - S8,13.41
loudoun,2021,AUGUST,BRIDGES 625/604 - S8,14.55
loudoun,2021,SEPTEMBER,BRIDGES 625/604 - S8,15.21
loudoun,2021,OCTOBER,BRIDGES 625/604 - S8,13.49
loudoun,2021,NOVEMBER,BRIDGES 625/604 - S8,12.88
loudoun,2021,DECEMBER,BRIDGES 625/604 - S8,12.66
loudoun,2022,JANUARY,BRIDGES 625/604 - S8,16.39
loudoun,2022,FEBRUARY,BRIDGES 625/604 - S8,13.64
loudoun,2022,MARCH,BRIDGES 625/604 - S8,13.82
loudoun,2022,APRIL,BRIDGES 625/604 - S8,14.32
loudoun,2022,MAY,BRIDGES 625/604 - S8,16.48
loudoun,2022,JUNE,BRIDGES 625/604 - S8,13.48
loudoun,2022,JULY,BRIDGES 625/604 - S8,14.11
loudoun,2022,AUGUST,BRIDGES 625/604 - S8,13.55
loudoun,2022,SEPTEMBER,BRIDGES 625/604 - S8,13.19
loudoun,2022,OCTOBER,BRIDGES 625/604 - S8,13.58
loudoun,2022,NOVEMBER,BRIDGES 625/604 - S8,12.81
