,,,,
fairfax,2022,AUGUST,Sully_Rd_1,80.48
fairfax,2022,SEPTEMBER,Sully_Rd_1,74.78
fairfax,2022,OCTOBER,Sully_Rd_1,78.34
fairfax,2022,NOVEMBER,Sully_Rd_1,75.94
fairfax,2022,DECEMBER,Sully_Rd_1,93.66
fairfax,2023,JANUARY,Sully_Rd_1,83.90
fairfax,2023,FEBRUARY,Sully_Rd_1,81.29
fairfax,2023,MARCH,Sully_Rd_1,82.24
fairfax,2023,APRIL,Sully_Rd_1,77.13
fairfax,2023,MAY,Sully_Rd_1,81.93
fairfax,2023,JUNE,Sully_Rd_1,76.21
fairfax,2023,JULY,Sully_Rd_1,88.29
fairfax,2023,AUGUST,Sully_Rd_1,79.31
fairfax,2023,SEPTEMBER,Sully_Rd_1,85.99
fairfax,1997,OCTOBER,Sully_Rd_2,19.28
fairfax,1997,NOVEMBER,Sully_Rd_2,19.50
fairfax,1997,DECEMBER,Sully_Rd_2,17.55
fairfax,1998,JANUARY,Sully_Rd_2,20.27
fairfax,1998,FEBRUARY,Sully_Rd_2,19.94
fairfax,1998,MARCH,Sully_Rd_2,21.30
fairfax,1998,APRIL,Sully_Rd_2,18.75
fairfax,1998,MAY,Sully_Rd_2,20.31
fairfax,1998,JUNE,Sully_Rd_2,19.53
fairfax,1998,JULY,Sully_Rd_2,19.03
fairfax,1998,AUGUST,Sully_Rd_2,19.16
fairfax,1998,SEPTEMBER,Sully_Rd_2,18.33
fairfax,1998,OCTOBER,Sully_Rd_2,19.03
fairfax,1998,NOVEMBER,Sully_Rd_2,17.49
fairfax,1998,DECEMBER,Sully_Rd_2,17.64
fairfax,1999,JANUARY,Sully_Rd_2,20.86
fairfax,1999,FEBRUARY,Sully_Rd_2,17.86
fairfax,1999,MARCH,Sully_Rd_2,21.95
fairfax,1999,APRIL,Sully_Rd_2,20.04
fairfax,1999,MAY,Sully_Rd_2,20.58
fairfax,1999,JUNE,Sully_Rd_2,21.00
fairfax,1999,JULY,Sully_Rd_2,21.86
fairfax,1999,AUGUST,Sully_Rd_2,22.13
fairfax,1999,SEPTEMBER,Sully_Rd_2,22.89
fairfax,1999,OCTOBER,Sully_Rd_2,22.48
fairfax,1999,NOVEMBER,Sully_Rd_2,20.64
fairfax,1999,DECEMBER,Sully_Rd_2,23.03
fairfax,2000,JANUARY,Sully_Rd_2,22.04
fairfax,2000,FEBRUARY,Sully_Rd_2,23.11
fairfax,2000,MARCH,Sully_Rd_2,23.81
fairfax,2000,APRIL,Sully_Rd_2,22.92
fairfax,2000,MAY,Sully_Rd_2,23.22
